annotator,title,comment_id,comment_text,context,stance_pro,stance_con,word_count
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-WbBAevJQ9,"Habeck will auch Aktienhandel und Bitcoin verbieten ... Zitat: ""alles was schneller als der Staat ist, gehört verboten...""","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",,robert habeck,18
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-WcfLYvsbV,"Eine namhafte Grüne ist mal hinter einem Transparent hergelaufen, auf dem stand: ""Deutschland verrecke!""","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,,14
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-WdkAD-lnk,RICHTIG. Die GRÜNEN haben einen Freifahrtsschein😅😅😅😅😅😅Und die Menschen machen schön mit😂😂😂,"An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,robert habeck,11
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-WeSJZ872z,Der Habeck ist auf deren Seite. Die werden gelobt für jeden Schwachsinn!,"An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",,"markus lanz, robert habeck",12
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-WffYnGaWV,Hoecke gebraucht geziehlt Begriffe aus den Jahren 33-45. Er ist rechtsextrem und es sind keine Ausrutscher. Sorry. Mach die Augen auf ...,"An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",,"afd, rechtsextremismus",22
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-Wfkdpe8s0,"Wer als Politiker sagt oder früher mal sagte""Vaterlandsliebe find ich zum kotzen"" gehört nicht auf die Regierungsbank.Ps bin kein AFD Wähler!!","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,robert habeck,21
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-Wft8oStjh,"@user er regiert es doch nicht!? Er ist Vizekanzler. Ihr regt euch darüber auf, dass jemand etwas nicht liebt, wo er durch Zufall geboren wurde. Ihr regt euch immer nur an Begrifflichkeiten auf. Warum? Wäre es nicht sinnvoller, sich thematisch auseinanderzusetzen? Inhaltlich die Politik auseinander zu nehmen? Nein, lieber heult man rum und echauffiert sich, was wer gesagt hat (machen im Übrigen alle Parteien).","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",robert habeck,vaterlandsliebe,64
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-Wg8lmQSik,@user einen Eid leisten hat nichts mit Liebe zu tun! Wie oft noch?,"An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",,vaterlandsliebe,13
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-WhsKT5XUL,"Gegenfrage: Warum schreibst Du nichts über den Nazis da bei Lanz, sondern versuchst hier mit Whataboutismus vom Thema abzulenken? Chruppie entlarvt sich grade selbst und zeigt das er keinerlei Ahnung hat, sondern sich nur mit rethorischen Winkelzügen über die Zeit bringen möchte. Der ist genauso unfähig wie seine Kollegin, die lesbische steuerflüchtige Proletin aus der Hochfinanz. Das ist hier Thema. Also dran halten","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",,"afd, rechtsextremismus",63
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-Wi8VcaU8z,"Weil Vaterlandsliebe die Wirtschaft nicht voranbringt und auch sonst niemandem als Kollektiv etwas bringt, sondern nur dazu dient Menschen gleichzuschalten und dumm zu halten. Patriotismus wird effektiv immer zu Nationalismus und Volksindoktrination. Siehe Russland, brav Putin wählen, nur er könne das heilige Reich mit einer Fortführung der russischen Eroberungskriege erretten, und immer schön russische Propaganda in den Schulen beibringen, jeden Tag die Hymne trällern, Russlandflaggen an jeder Ecke damit man's auch ja nicht vergisst, Kleinkinder regelmäßig in Kontakt mit Soldaten bringen, ab der Grundschule übers Polieren von Granatenhülsen aufklären, Todeskultur mit Soldaten als ""Helden"" prägen etc., gutes Vorbild für das was die AfD gern hätte.","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",,"afd, vaterlandsliebe",105
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-Wkdn39YWs,ist ja auch zum kotzen :D,"An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",,vaterlandsliebe,6
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-Wkx19q798,"oder das Demoplakat neben Frau Roth ""Deutschland verrecke"".","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,,8
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-WlhPtXr1T,@user in USA oder Frankreich immerhin älteste Demokratien überhaupt...da würde man geteert und gefedert als Politiker mit so einer aussage,"An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,robert habeck,20
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-WlwkQrZ6b,"@user ist wirklich sooo schlecht informiert, das er den Dreck glaubt? Oh Gott, das ist ja peinlich. Wie kommen Sie sonst so klar im Leben? Muss schwierig sein..","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",robert habeck,vaterlandsliebe,28
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-WmdN8CoQB,@user Wie zeigt den Habeck das er das Land liebt ? In dem er alles teuere macht und die Wirtschaft aus dem Land jagt ?,"An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,robert habeck,25
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-WmkyT1M4u,"Davon wollen die ÖRR Fans nichts hören, das ist bestimmt aus dem Zusammenhang gerissen... irony off. Dieses zweierlei Maß immer, wenn über die AFD berichtet wird, wird gefühlt alles aus dem Kontext gerissen um ne Story zu haben....","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?","afd, vaterlandsliebe",oeffentlich-rechtlicher rundfunk,38
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-Wp779Hnh8,"@user nein, 2/3 der Bevölkerung hat keinerlei Bock auf die AfD und ihren Ansichten. Aber lege dir das so zurecht, wie du es brauchst, die Mehrheit weiß was Sache ist.","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",,afd,30
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-WqyGC_wjs,"@user auch das ist nicht so, oder kannst du da Studien drüber nachweisen, wo dies ausdrücklich bestätigt, dass dem so ist? Du GLAUBST, dass die Mehrheit es so sieht. Und zur Zeit sind es nur AfD Anhänger, die dies so sehen. Und die sind 1/3 der Bevölkerung, was NICHT die Mehrheit ist!","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",,afd,52
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-WsGVlYFMj,"@user, musst du nicht, aber dann überlasse das Regieren denen, die keine so unüberwindliche Abneigung empfinden....","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,,16
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-Wu9SFVTrQ,"@user stell dir vor, vor 10 Jahren war es noch nichts räächts sein Vaterland zu lieben, und wer dies sagte war noch kein NaZZi, oder doch🤔 naja sagen wir vor 20 Jahren. Mit der Stasi-Kanzlerin begann dann der Abstieg, obwohl sie 2005 noch ganz andere Töne gepfiffen hat. Deine demokratische Grundordnung und Gewaltenteilung siehst du wohl nur noch in den Staatsmedien, in der Realität schaut es anders aus. Aber ich kann dir versichern, auch du wirst eines Tages erkennen, wer die tatsächlichen Zerstörer sind!","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,"cdu, oeffentlich-rechtlicher rundfunk, rechtsextremismus",84
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-Wv-K5snGJ,"@user genau es ist Glück, in welchem Land wir geboren werden, und diesem geschundenen Land und den Menschen die so unendlich viel Leid erlebt haben und dann es mit Fleiß und großen Entbehrungen wieder aufgebaut haben so viel Respektlosigkeit entgegenzubringen wie die (H)Ampelmännchen und deren Wähler es tun ist nicht nur erschreckend, sondern wird wieder in den Untergang führen, aber das erkennt ihr erst wenn es wieder einmal zu spät ist!","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,,71
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-Wvg6ZUOAu,"@user er bringt tatsächlich viel nämlich um alles zu zerstören was nur geht. Menschen können sich das tägliche Leben nicht mehr leisten, Betriebe wandern ab oder sperren zu, aber laut dem Kinderbuchautor sind sie ja nicht pleite, sondern hören nur auf zu produzieren, aber Hauptsache der Graichen-Clan ist gut versorgt usw.. tja seine Taten sind eindeutig, aber träum weiter 🤦♀️","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",,robert habeck,60
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-Ww53rKHIU,"@user erstmal ist Herr Höcke ein wunderbarer Mensch der Ehrlichkeit, Mut und Empathie zu seinen Eigenschaften zählen kann. Etwas was bei den H(A)mpelmännchen nicht zu finden ist.
Und ja - es gibt tatsächlich Parallelen zu damals. Hast du nicht aufgepasst? Wer hat damals die Opposition vernichtet und wer tut es heute? Denk mal darüber nach.","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",rechtsextremismus,,55
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-WxCpc9Kf4,"@user Vaterland und Muttersprache - so hieß das mal. Und wie nennt man es jetzt? Regenbogenland, indem Transwesen leben, welche die orwell'sche Gendersprache sprechen🤔🤔 hoffe du fühlst dich wohl","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,,29
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-Wxli3Ruxj,"@user Man muss kein Land lieben, aber Patriotismus zum kotzen zu finden ist reichlich unpassend als Vertreter eines Volkes. Habeck hätte lieber kein Politiker werden sollen, wenn er Deutschland verabscheut. Er hätte genauso in ein Land ziehen können, was ihm gefällt. Eventuell Kanada? Dort wird auch gerne mit dem eigenen Volk faschistoid umgegangen. Siehe die Kontensperrungen unliebsamer Demonstranten zur Coronazeit.","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,robert habeck,60
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-X5OMKSsCd,"Warum sollte es dabei irgendjemand ""kalt den Rücken runterlaufen, das ist doch sehr vernünftig, sich gegen diesen tausendfach mißbrauchten Ekel-Begriff auszusprechen.","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",,vaterlandsliebe,21
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-X5ZFNwgp2,"@user Muss man heute nicht. Jeder darf ja fühlen, was er will. Aber vielleicht sollte man dann nicht Bundesminister in diesem Land werden. Merkste selbst, ne.","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,robert habeck,26
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-X6OzaNTqo,"@user
Ich Liebe meine Mutter, ich Liebe meinen Vater und meine Schwester. Ich mag meine Freunde, aber so etwas abstraktes wie „mein Land“ Liebe ich nicht. Herr Habeck hat sich, nein hat bei Gott geschworen dass er sein Amt getreu der Verfassung und den Gesetzen zum Wohl des Volkes führen wird. Nicht dass er das Land liebt. Das hat kein Minister. Und kein Kanzler, niemals.","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",robert habeck,vaterlandsliebe,65
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-X6_abYSqA,"@user Ich weiß auch nicht wie oft man es auch wiederholen muss, aber man muss Deutschland nicht „lieben“ um es erfolgreich und mit Eifer vertreten zu können","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",,vaterlandsliebe,27
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-X8jGYe9sp,"Sei Land zu lieben,ist unmodern, aber völlig fremde Menschen aus aller Welt soll ich aber gern haben!","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,migration,17
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-X92upPQwR,"@user
Ich Liebe meine Mutter ich Liebe meinen Vater und meine Schwester, ich mag meine Freunde. Aber so etwas Abstraktes wie „mein Land“ liebe ich nicht. Habeck hat sich, nein hat bei Got geschworen dass er seine Kraft dem Wohle des Volkes widmen, Verfassung und Gesetze wahren, seine Pflichten gewissenhaft erfüllen und Gerechtigkeit gegen jedermann üben werde. Das er sein Land liebt hat er nicht geschworen. Das hat kein Minister, jemals.","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",robert habeck,vaterlandsliebe,71
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-X96cwyz2N,"Vielleicht würde er dieses Land nicht so rücksichtslos zugrunde richten, wenn er es lieben würde?","An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,robert habeck,15
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-XGJQaHTDB,dann wander aus ganz einfach oh ne warte die anderen länder lassen nicht jeden rein und werden nicht als rechts eingestuft ...@user,"An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",,migration,22
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-XIuk8_h4j,vaterlandsliebe ist der grund warum wir hitler hatten. sei kein nazi,"An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",,"rechtsextremismus, vaterlandsliebe",11
ai,Chrupalla: Keine Extremisten in AfD | Markus Lanz vom 06. Februar 2024,UgwwQLSq8AqfIG6dfOp4AaABAg.A-WB04PK1CjA-XNTG4OR_8,@user wenn man ein Land nicht liebt muss man halt gehen oder besser gesagt sollte man gehen und sich eins suchen wo man sich wohlfühlt und das man dann auch mag bzw. Liebt Wenn man seine Familie nicht mag muss man auch nicht bei ihr bleiben man grenzt sich oder bricht den kontakt ab und zieht aus (sobald man volljährig ist) und bleibt nicht dort und hasst dann seine Familie. Ich liebe Deutschland und will hier bleiben aber in diese Richtung wie es gerade geht fühl ich mich nicht mehr wohl und werde dann definitiv auch irgendwann auswandern... nämlich in ein Land mit Disziplin und anstand nämlich japan.,"An Lanz: Zitat von Habeck: ""Vaterlandsliebe fand ich stets zum Kotzen"" warum läuft es ihm da nicht kalt den Rücken runter?",vaterlandsliebe,,108
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugx20tm3UOCv61ur3SB4AaABAg,Der Typ von der CDU ist auch ein Garant für mehr Stimmen für die AFD.,Der Typ von der CDU ist auch ein Garant für mehr Stimmen für die AFD.,,cdu,15
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugx20tm3UOCv61ur3SB4AaABAg.AFMh1xA1I3MAFMjr2OXsde,diese ganze CDU ist nur noch eine Farce.,Der Typ von der CDU ist auch ein Garant für mehr Stimmen für die AFD.,,cdu,8
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugx20tm3UOCv61ur3SB4AaABAg.AFMh1xA1I3MAFMlwDSQrS-,Ne Lanz ist AfD Garant. Bei compact lachen die sich tot.😂,Der Typ von der CDU ist auch ein Garant für mehr Stimmen für die AFD.,,markus lanz,11
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugx20tm3UOCv61ur3SB4AaABAg.AFMh1xA1I3MAFMm2QZZxpk,Von Scheiße willst du in die noch dreckigere Ecke gehen ? CDU ist kacke dann wähle ich eben die Partei mit den meisten Rechtsextremen im Bundestag. Hast du echt kein Verständnis? Möchtest du ein Nordkorea,Der Typ von der CDU ist auch ein Garant für mehr Stimmen für die AFD.,,"afd, cdu, rechtsextremismus",35
